532631,6
627096761789,6
619611532167,6
674790004618,6
627061322958,6
669469010300,6
638992628643,6
633522734092,6
660442953934,6
670172956155,6
625255362934,6
661136112694,6
618492496711,6
672523773851,6
654732714175,6
644156707082,5
674876037850,5
659639451462,5
1473274231,5
1368631,5
624243981262,5
647863487609,5
621503750407,5
632907422684,5
644023090514,5
676617203290,5
623494609438,5
664553721157,5
629111712301,5
663956486757,5
673071657779,5
623073552206,5
301668631,5
646981180833,5
632648975396,5
652649361128,5
622058152095,5
680892391641,5
644909623081,5
653581239775,5
640425438786,5
623150230494,5
674049449419,5
1032712431,5
640877693186,5
666773379260,5
658676830638,5
638262943587,5
663774162205,5
629450609085,5
642324750538,5
673285681963,5
671888758739,5
660241928150,5
644056323882,5
635903271691,5
638789642619,5
1458318231,5
639572333619,5
669935464452,5
678027790314,5
1005610431,5
618921300167,5
643289608314,5
639441961819,5
683036858592,5
625718244558,5
625991676734,5
670924224955,5
629370416285,5
621646687463,5
660706590918,5
675882581234,5
1705735631,5
627807486389,5
653456833927,5
367148631,5
635783426323,5
649911169576,5
666351645772,5
686442888280,5
625599312902,5
644658881169,5
681991070769,5
675054841962,5
639309804275,5
641945181186,5
658893091614,5
618928614943,5
621334054295,5
677429965074,5
648097069465,5
620298665399,5
633231111652,5
655219552671,5
620206393711,5
623196174606,5
642416981970,5
683097057536,5
668757262740,5
1609941031,5
621684684463,5
671557944083,5
661275344518,5
684045476808,5
650063774432,5
686347266504,5
645851797737,5
674728793850,5
60907431,5
633722638892,5
630082025997,5
621197484695,5
620783543639,5
633347110852,5
883425431,5
318090231,5
1518951431,5
647208815177,5
638532396387,5
640863140042,5
797930031,5
1240866031,5
131630831,5
664664445773,5
641642732818,5
639063895419,5
659892261566,5
680979868737,5
626244054958,5
626137882134,5
627383913533,5
666593300788,5
622604907839,5
202231,5
626773114590,5
632204238052,5
636327129723,5
641471202418,5
680893439569,5
645173741913,5
629222849797,5
650579971608,5
662926698733,5
675335736002,5
1703626431,5
665402114389,5
637660819491,5
641460534618,5
648450288833,5
674230802651,5
638469012019,5
627136441589,5
636301533347,5
621121104439,5
652386259504,5
674609382034,5
634145296380,5
660921990550,5
660254845310,5
678110902858,5
677272256890,4
642637826770,4
669923417684,4
632883108084,4
618983695567,4
641854340842,4
655649152239,4
659425500694,4
648362387865,4
653676145375,4
637769807923,4
685611434864,4
1451031,4
639135067043,4
683634303568,4
655562927871,4
630288611397,4
637231,4
645429890969,4
662932460077,4
664945688245,4
678537044098,4
643308081538,4
678050442130,4
647449569377,4
661014394478,4
669144193756,4
1000744431,4
670743782123,4
656476386023,4
619258662567,4
9783431,4
679932747289,4
296531631,4
645271086881,4
640811968474,4
674063334147,4
676074826762,4
651099449672,4
652821984304,4
659521265134,4
621575187207,4
669474887108,4
621252411295,4
645168915313,4
685677177632,4
628709030701,4
649023499608,4
646482703233,4
683448966592,4
685669162136,4
665389262213,4
624841503894,4
678030211842,4
639610983787,4
1773319831,4
630384572653,4
678046004714,4
618600744543,4
626860346758,4
683458612736,4
32934231,4
619443507199,4
636672206691,4
641217780586,4
645927079337,4
638084530187,4
626008198702,4
669315749500,4
665789438644,4
668503962484,4
627115680533,4
646196996737,4
665626819013,4
669759411356,4
666615967444,4
672547774651,4
672797379379,4
620033559111,4
646906514977,4
667899057500,4
651905475704,4
620684064695,4
622928065694,4
1201666031,4
618486576599,4
640168595842,4
677118775658,4
618598171743,4
639301740475,4
1390377831,4
663486031,4
660726272878,4
681262050041,4
640451728386,4
631047375397,4
661583110117,4
624378297494,4
681246685785,4
673446030395,4
667377928428,4
675690621850,4
968856631,4
681757064737,4
619324014999,4
998563631,4
684622691208,4
682345626041,4
620282807999,4
620329505167,4
673331719747,4
647540359177,4
655996755439,4
629709575229,4
650180639432,4
